OE,1,0
MATAN,1,0
GUSLIANA,1,0
ROHJAI,1,0
HJAI,1,0
DANONAH,0,1
HUSAIMATUL,0,1
TUHALIFAH,0,1
BONNI,1,0
SUMANTO,2,0
KATSIRON,1,0
SOLIKAN,1,0
JAFID,1,0
NUHAN,2,0
KUSNITA,0,2
HOSIA,0,2
ROBAH,0,1
WIDIANSARI,0,1
HANGGARA,3,0
MUTIKATUL,0,1
FADIK,1,0
WIDARTI,1,1
LAJUA,1,0
FEBRISAL,2,0
ASMATUL,0,1
JUMAINATUNISAH,0,1
TRIMIATI,0,1
MUNJIDAH,0,3
MASSUD,1,0
SSUD,1,0
HEKSANANTA,1,0
POLTAK,1,0
LTAK,1,0
ALDITH,2,0
NATAKUSUMA,1,0
SAPARI,1,0
DANDIK,2,0
AWANTO,1,0
HUDROTUL,0,1
SULVIAN,0,1
KOSIDAH,0,1
HASNANI,0,2
INRI,0,1
RINDIANA,0,3
DESEMBER,0,1
MEIDIANSAH,1,0
WAHESTINI,0,1
MARFIAH,0,1
THATIT,1,0
ATIT,1,0
SUNARPANJI,1,0
IUDITHIA,0,1
GARNIDAA,1,0
IDAA,1,0
ALMALIK,1,0
KAMULOH,1,0
ADIJAH,0,1
SETIALUDIN,1,0
ARGAPATI,1,0
NURPITRIAH,0,1
FRINDLI,0,1
SUNNI,1,2
IUMAIDA,1,0
HOIRUNADA,1,0
UHROWI,2,0
INTARSIH,0,1
RIDWITRIAWAN,1,0
MAHIS,1,0
KURNIAWANTO,2,1
MUAGENIA,0,1
NIRHAIATUN,0,1
NURAFIANTI,0,1
SUWARNI,0,3
BOEDIARTI,0,1
HISBINI,1,0
HORIBAH,0,1
ROINI,1,0
MEIANTI,0,1
SOVIAH,0,1
WIDIHANDINI,0,1
KASMUN,1,0
SMUN,1,0
SUIANTO,3,1
PRAETIO,2,0
GETI,0,1
FIRKIA,1,0
RKIA,1,0
HANDRIATIN,0,1
CUCUT,1,0
UCUT,1,0
SUBADI,1,0
NURWEDA,0,1
SAIHUN,1,0
DUDI,9,0
GUSTRIANDA,1,0
IUDIANA,1,0
HUSAIRI,1,0
LISFIATI,0,1
CANDRIANTI,0,1
GOLDA,0,1
OLDA,0,1
MASAKI,0,1
HUJAEMAH,0,1
HOSTIAH,0,1
SUBANDRIO,3,0
TUKMA,0,1
SRIDEVI,0,1
IUHI,1,0
MURTONO,1,0
MARIANDI,2,0
MARENSA,1,0
SUJATMIKO,4,0
HRISMANA,1,0
SETIOWAHIUNI,0,1
ERMIN,0,1
ANDRIATMOKO,1,0
REISAK,1,0
MERDEKAWAN,1,0
MULIANINGTIAS,0,1
SEFILIA,0,1
SUDIARTO,0,1
DARWIN,1,0
UJER,1,0
JER,2,0
JABIDI,1,0
BIDI,2,0
PRINGGO,1,0
RINAWATI,0,1
MUSLIKAH,0,5
SIPAIATUL,0,1
NONE,2,2
NAME,2,2
MURNANIK,0,1
DALISMAN,1,0
SETIASI,1,0
IFANTO,1,0
DULHAMIN,1,0
SOVIT,0,1
ISHADI,0,1
SHIRLA,0,1
IRLA,0,1
ARNESSA,0,1
RUDITO,1,0
PUSADIN,2,0
SUNAMAD,1,0
SHOFIIUL,0,1
IIUL,0,1
MASDA,3,0
LESTIONO,1,0
WIDARSO,1,0
TUHPAH,1,0
HPAH,1,0
TUROBIAH,1,0
HINDAKA,1,0
HIRFAN,1,0
NURANDIANI,0,1
TRIWARDANI,0,1
ARIATIN,0,1
MISATUL,0,1
MASLUKAH,0,1
SUWAR,0,1
COKI,1,0
NOVIASARI,0,2
IHOHANARDI,1,0
TURNIOTO,1,0
AHWANDI,1,0
HRISANDI,1,0
ROOS,0,1
NURFIONI,0,1
MIRADELIA,0,1
MUISI,1,0
UISI,1,0
BIANTO,1,0
THEOFILUS,1,0
PRANAJAIA,1,0
VELDI,1,0
WELDI,1,0
VINIAWATI,0,1
HASTIAN,2,0
VHIGA,0,1
HIGA,0,1
SUMADIA,0,1
CRIS,2,0
MAHANINGRUM,0,1
KRISTINNINGRUM,0,1
LESTIANIGSIH,0,1
NAJIBUDIN,2,0
NAJIK,1,0
JAENATUN,0,1
ROBIHATUL,0,1
MAULUFAH,0,1
SAKKIAH,0,1
INTEN,0,4
SAMSIADI,1,0
HERMI,0,3
EVIASTUTI,0,1
PENDIK,2,0
PROKLANING,0,1
HASNAL,1,0
FRASTIAWAN,1,0
SEPRIA,2,0
SHOIFUL,1,0
MASKURI,5,0
RISKINING,0,1
SUSIN,1,0
NASSARUL,1,0
PRASONGKO,4,0
JINNATUN,0,1
HANAWA,0,1
PORWANTO,1,0
AMRBKLOH,1,0
KLOH,1,0
SOCMAD,1,0
SRISUSILAWATI,0,1
SENTANU,1,0
NOVIARITA,0,1
NARAFALAH,0,1
SUSTIANTI,0,1
IULIASTUTI,0,2
MUHTAMAM,1,0
RIATININGSIH,0,1
SODIKOH,0,1
FURNIA,0,1
CEREMIATI,0,1
SAHFRISAL,1,0
GEGA,1,0
ATFALIAH,0,1
SOHAWATI,0,1
HIMAIANTI,0,1
WINDRI,0,1
SAVITA,0,2
CANDRAMUKTI,0,1
TOPPANO,1,0
GATUT,1,0
BRIANTO,1,0
IOHANANDA,1,0
MANDAKIK,0,1
LASRIA,0,1
JOINETTA,0,1
ARISWANTO,1,0
ROIANIAH,0,1
SULARSIH,0,1
NURCAHIANA,1,0
HABIRUL,1,0
ROHIDIN,1,1
WARISMA,1,1
WAWA,2,0
OKTALA,1,0
WACANA,1,0
ADIWIBOWO,1,0
JUIATI,0,1
PURWANI,0,1
HANGGA,3,0
HARNI,0,2
MISANNUDIN,1,0
MUNASIPAH,0,1
MATHUR,1,0
MAUNAH,0,1
SALUSLI,1,0
TURSANA,0,1
SUDIRA,1,1
MAROS,1,0
PEPTIANI,0,1
AMILAH,0,1
WARDIATUL,0,1
TONDO,2,0
MURSALAT,2,0
APDI,2,0
PDI,3,0
FERNI,0,2
NASITO,0,1
NURDWIANSAH,1,0
VEBRIANTIKA,0,1
VIONILA,0,1
RENIKA,0,1
RUMIANA,0,2
SUNNIAH,0,2
URIANTI,0,1
ENCANG,2,0
CANG,4,0
RIPKIANI,1,0
RETIH,0,1
ETIH,0,3
ANTOHARIAH,0,1
NURASIA,0,1
SUKMAWIJAIA,2,0
ALMULHAKIM,1,0
PEPEP,1,0
EPEP,1,0
PUPITA,0,1
ARNIA,0,1
ADEKBEBENSUBENDI,1,0
ADIWIRANATA,1,0
AHMADIULIANTO,1,0
MAIORA,0,1
IORA,0,1
HAIUNDRA,0,1
BHATARI,0,1
MEITASARI,0,1
TJWA,0,1
HRISTIAWAN,1,0
MAKFIA,0,1
KFIA,0,2
ROFIAN,3,0
MUJIBURROHMAN,1,0
HIMAMI,1,0
TASHIROH,0,1
ROIHANAH,0,3
NURRAHMAWATI,0,1
SEIS,0,1
NAKIROH,0,2
BINTAN,0,2
IMAWHATI,0,1
ISSCA,0,1
DEDIT,1,0
EDIT,1,0
KRITIANTO,1,0
KRISTINI,0,1
RETNANINGTIAS,0,2
HIKMATUDIN,1,0
SANTILARASWATI,0,1
MUAS,0,1
MUHIROTUN,0,1
WASROI,1,0
SROI,2,0
SAIMAR,0,1
SAHADATAIN,0,1
TARTO,1,0
PRASANDA,1,0
NURJAIATI,0,2
ISNIARI,0,1
SUPRANA,2,0
PONDIAN,1,0
ISTAJIB,1,0
TASRIKA,0,1
SURIAWIRAWAN,1,0
FRIDI,1,0
HARMI,0,1
IASFI,1,0
JAMINATUN,0,1
HAKIAH,0,1
RALANG,0,1
VIANINGSIH,0,1
SISAN,1,0
KALPIKAWATI,0,1
IANUARIS,1,0
DURATIN,0,1
MUJAWAFAH,0,1
FITARIS,0,1
SULTONU,1,0
TONU,1,0
IKAWATI,0,3
SHOHIBATUN,0,1
POSO,1,0
PURWI,0,1
URWI,0,1
IULIAH,0,3
ROISUDIN,1,0
SEHADIRIN,1,0
EVEANA,0,1
MUSONEP,1,0
ONEP,1,0
KUTAIBAH,1,0
AGTIANTO,1,0
LEVIAN,0,1
IUNIARTO,3,1
RISMALAIA,0,1
SUCILIANI,0,1
PATAHWATI,0,1
HENDRIARDI,1,0
HANTARA,1,0
DRIJAL,1,0
RUSMANINGSIH,0,1
NOVPI,0,1
OVPI,0,1
VPI,0,1
RIMANDA,0,1
FERIAJI,1,0
BAHULOH,1,0
FARHAMI,0,1
NARAPATI,1,0
SENRI,1,0
VERDIANTORO,1,0
ISMAILIAH,0,1
JELMI,1,0
HAFIA,1,0
HORNIAWAN,2,0
TRIRAHAIU,0,1
ARIMIATI,0,1
OKTAFIANTI,0,1
MIRTADO,1,0
BITTER,0,1
TTER,0,1
PRASEROSA,1,0
ALFONS,1,0
FONS,1,0
HENNING,1,0
DAHANA,1,0
WIJAWATI,0,1
HOLKIANNOR,1,0
NAHJUDIN,1,0
SAFTARUDIN,1,0
NURFIANTO,1,0
NIGLA,0,1
IGLA,0,1
SEKTIAWAN,1,0
RAHMAHANI,0,1
GISTIANA,0,1
FIKTOR,2,0
PARAMTI,0,1
AMTI,0,4
MTI,0,5
TENDRIANA,0,1
DESTANTRI,0,1
BRAMANTIA,1,0
ANANGPRIATMOKO,1,0
VARIDA,0,1
FRISAL,1,0
HERLINACANTIKK,0,1
TIKK,0,1
IKK,0,1
HITTAMAIASARI,0,1
NURIAROH,1,0
TOPANI,2,0
FANSURI,2,0
WANIDI,1,0
NIDI,1,1
KUSANA,2,0
ASHFAHAN,1,0
JAHIDIN,1,0
NASEHUDIN,1,0
HIDAIATUROH,0,1
ALAIA,1,0
SIDAHANA,1,0
ASHRIFANI,0,1
AHFARISTA,0,1
KIRMANA,1,0
LUSUSIATI,0,1
WIDETIA,1,0
NOVENTA,1,0
RISTANTIO,1,0
AVINDRI,0,1
HARIMBI,0,1
WIDARNINGSIH,0,1
IURITASARI,0,1
MULIATIM,0,1
WAMISBAHU,0,1
BAHU,1,1
ANGGOROWATI,0,1
ANNENIA,0,1
ISAMONTO,1,0
ONTO,1,1
WARISUN,1,0
SAENUDI,1,0
NUDI,2,0
PULI,0,1
IRWANTARA,1,0
MARE,0,2
FAJARIANTI,0,1
ARSANTO,1,0
GP,1,0
IARISKA,1,0
DITIO,1,0
RAHMIANTO,2,0
HUSADI,0,1
KESIT,1,0
ESIT,1,0
TIMBUL,5,0
MBUL,5,0
WASKITHO,1,0
APRIRIANTO,1,0
GIRMALINA,0,1
KARISMAN,2,0
RIAIATUN,0,1
DWIMARTA,0,1
INDRAWANTO,1,1
PAMULAT,1,0
ULAT,2,1
PUNTO,1,0
KRSNAMURTI,1,0
SUBANGSA,1,0
NURFATMAH,0,1
HOLINA,0,1
ROSTIA,0,1
KUNTARI,0,3
OKTRI,0,1
SURIASIH,0,1
THERESSA,0,2
SHAIHU,1,0
PREDIANA,0,1
RIMAN,1,0
ISMANAP,1,0
MASNUR,2,0
ASIHAN,1,0
MUHCLISIN,0,1
DJAENAL,1,0
JUMELVIN,1,0
WULANTIKA,0,3
BUKI,1,0
NATARIANDI,1,0
SARALENI,0,1
LUTHFIARTI,0,1
AKSON,1,0
ADJANI,0,1
MARANTHI,0,1
ANDANARI,0,1
ASTARINADEA,0,1
DWIHANDRA,1,0
IUDIRA,1,0
ANDEAS,1,0
TINTIN,0,3
TRISNANI,0,1
KANIRA,1,0
TIASARI,0,2
PRESTIANINGRUM,0,1
BIMARDANI,1,0
DIOPERDANA,1,0
ROMANTI,0,1
FAWSI,4,0
AWSI,4,0
ARIANGGA,1,0
DEMANTIKA,0,1
ARSANDA,1,0
ERFINAIANTI,0,1
FASTANTI,0,1
JUNDANI,1,0
OKTIANIS,0,1
SUDRAJAD,1,0
JUNIRAH,0,1
MUSLIHATIN,0,1
HASTUTIN,0,1
DENDEN,4,1
DEASIANTI,0,1
SORADI,1,0
LAINUFAR,0,1
AMIRO,0,1
IMAIANTI,0,1
KUSNING,0,1
TENTIO,1,0
BASTRA,1,0
SATCANINGTIAS,0,1
MASDUCI,1,0
DUCI,1,0
RAMAH,0,1
RINDAP,1,0
VATI,0,1
JAKARIAH,1,0
RAMSITASHAMANSOOR,1,0
SOOR,1,0
RANIPUSFITA,0,1
RIKANURKEMALASARI,0,1
RINANGSIH,0,1
ADRIN,2,0
DRIN,4,0
BADRUJJAMAN,1,0
RUSTAN,1,0
JUANTI,0,1
PRINGGALIH,1,0
RIDWANTO,3,0
MURASTRA,1,0
WULNDARI,0,1
FRISMA,1,1
FATHUROBI,1,0
AEGIDIA,0,1
GARINA,0,1
PEKERTI,0,1
GUNAIASA,0,1
HOGIARTA,1,0
BIMBI,0,1
IAHIONO,1,0
PRAWIDANI,0,1
FATKOR,1,0
TKOR,1,0
SAIFURRISAL,1,0
FELICITAS,0,1
NURSAFIK,0,1
DIREJA,1,0
TAUPANDI,0,1
ANGGANI,0,2
NOORMAN,2,0
ESTHI,0,2
SUMARDIANINGSIH,0,1
AKUADITA,0,1
ASMANI,0,1
NOPIAWATI,0,1
SUKANA,0,1
SALAS,1,1
OCTANIA,0,2
SAFIATUL,0,2
SANDIH,1,0
MEIFI,0,2
EIFI,1,2
DINIAPRILIANI,0,1
DODIANGGAWIJAIA,1,0
WINDAR,0,1
ISTIGHFAROH,0,1
JAIB,1,0
HARDANTI,0,2
ARTHANA,1,0
RUIATNI,0,1
KAFIDIN,1,0
BILMIN,1,0
LMIN,1,0
HAINUR,2,0
MOMAMAD,1,0
ENDANMG,0,1
ANMG,0,1
NMG,0,1
SUTRADA,2,0
RESTIWANTO,1,0
REREN,0,1
NGAJIB,1,0
FERTIANA,0,1
ALAELA,0,1
PANINDIA,0,1
LIHUNTARI,0,1
GEFFI,1,0
AHALU,1,0
ARINTIA,0,1
RAFITAMA,0,1
GERWIN,1,0
HINDRA,2,0
ERIANDI,1,0
LAISIA,0,1
SUJATIKO,1,0
HAFIDSIN,2,0
MONEK,0,1
ONEK,0,1
NEK,0,1
JUHROH,0,2
PRASMONO,1,0
FALDO,1,0
MARFUNGAH,0,3
ENAWATI,0,1
PUTRANGGA,1,0
SEKTIASA,1,0
SISWAN,1,0
KABUL,2,0
IARJAN,1,0
RJAN,1,1
NURAINIATI,0,1
SANAN,1,0
AJIFEBRIANTOLUKMANA,1,0
KRISWARA,1,0
RUKMIATI,0,2
WANHARU,0,1
HARU,0,1
APRIATI,0,1
HARTOMO,1,0
KURNIAPURI,0,1
SUJATMIKA,1,0
PRUHITA,0,1
IHSAS,1,0
HSAS,1,0
AMESTA,1,0
ANGGAREKSA,1,0
IDAIU,0,1
WINDRIANA,0,1
VEMBI,1,0
IVALDIANTA,1,0
ROIBAH,0,1
DIMILA,0,1
WIRIANTININGTIAS,0,1
BUSRONI,1,0
UDRUS,1,0
SARTIM,0,1
OTIAH,0,1
WENCUN,1,0
NCUN,1,0
BANGSAWAN,1,0
MEITI,0,1
EITI,0,1
EMNI,1,0
IUSNIATI,0,1
ENDAWATI,0,1
TRISNOWATI,0,1
SABTO,1,0
ABTO,1,0
BTO,1,0
SAMARODIN,1,0
RAUDLAH,0,1
HALIMATURRIDO,0,1
ISKAK,2,0
PRIATNO,6,0
NASEMULAELAH,0,1
RIAMAH,0,1
SUWANTO,3,0
RISKIRAMDANI,2,0
SEPNAWAN,1,0
MERISTIANINGSIH,0,1
AFNANI,2,0
DADIK,1,0
GUSLANI,1,0
STEVORD,0,1
VORD,0,1
ORD,0,1
STARISHA,0,1
LOVIN,1,0
OVIN,2,1
LOUDRIAN,1,0
RITMA,0,2
ITMA,0,2
IRWANI,1,2
ISTAKIN,1,0
GHANA,1,0
FARUKMAN,1,0
MAHALUL,1,0
ISWANDINI,0,1
PALDI,1,0
CLASSIK,1,0
SSIK,1,0
LUTKIA,0,1
LOREN,0,2
MIWAH,0,2
IWAH,0,2
IANUARSAH,1,0
ASIMATHUL,0,1
VICKRIA,0,1
RISTRIA,0,1
IHTIA,0,1
GEICIDEA,0,1
NINTIANAND,0,1
NINU,0,1
MARATUSSOLIHAH,0,2
HENDRIARIADILAH,1,0
BENOWATI,0,1
IHWAARIS,1,0
REINARDUS,1,0
NASALI,1,0
AKMALA,0,1
ARIFANDRI,1,0
SANDRIO,1,0
HURRIFKI,1,0
HARDEANSAH,0,1
BAHROWI,1,0
ELPA,0,2
JOFFINA,0,1
MARGARETTA,0,2
ROMIAH,0,1
MARSAB,1,0
RSAB,2,0
MONASTI,0,1
SAKOWI,1,0
ALMALASARI,0,1
TRIASMOKO,1,0
SUPARLIAH,0,1
KUSNENDI,1,0
SUKRISMAN,1,0
ADIATNA,3,1
SABIHUR,1,0
LELANA,1,0
MEIDIANTO,1,0
PARANIKA,0,1
IUKANTI,0,1
SUSS,0,2
USS,1,4
HANDARIWATI,0,1
TISTO,1,0
ANNORA,0,2
HADIWIJONO,0,1
EMANEL,1,0
LIMONGAN,1,0
LAMISIH,0,1
ELAFSIN,0,1
SULEMAN,0,1
OVIDE,1,0
VIDE,1,0
DECROLI,1,0
BASSAM,1,0
SSAM,2,0
MARDJU,1,0
RDJU,1,0
DJU,1,0
VS,0,1
LINURIATI,0,1
GLENDIAS,1,0
MORELO,1,0
RELO,1,0
FAIRUSTA,0,1
NURLAILIAH,0,1
SANCOKO,1,0
COKO,1,0
PATARUN,1,0
FADLOINUL,1,0
NIDAHUL,0,1
AIUNGINGTIAS,0,1
SINOK,0,1
INOK,0,1
WINDIAWATI,0,3
NUNKI,0,1
ESTIKASARI,0,1
WIAD,1,0
KAMIONO,1,0
HOSIATUN,0,1
ALIFATUN,0,2
MALINTHA,1,0
LEESTARI,1,0
SUMAILA,1,0
ROHKISAH,1,0
OKTRIA,0,2
WARIATI,0,1
KAMSIAH,0,2
IHWANUSHOPA,1,0
HOPA,1,0
SAINIH,1,0
AGASFIA,0,1
RAGEL,1,0
WISTI,0,1
DARJITO,1,0
AMBAS,1,0
EKARISTA,0,1
OMAT,2,0
NAHIADIN,1,0
SEPTRIASARI,0,1
HATUN,0,2
IOTRIKO,1,0
FIJRIATUL,0,1
AMANINGRUM,0,1
MASAROH,0,1
DUROTUL,0,2
RIHMAWANTO,1,0
MINGGUS,1,0
DIANINGTIAS,0,2
IRIANITA,0,1
WINAIU,0,1
KARIMATUSAHARA,0,1
DWILARA,1,0
SUNOTO,2,0
ROUDOHTUL,0,1
SUPEROH,0,1
RUMAIA,0,1
JANUARIATI,0,1
KILI,0,1
SUBANDINI,0,1
ISRONI,1,0
PURMITASARI,0,1
TAJUS,2,0
AJUS,2,0
JUS,2,0
DARKAS,1,0
RKAS,3,0
PRIASKORO,1,0
PRIAS,1,0
SENDRA,0,1
SIROTUL,1,1
MUSRIFATUN,0,1
GRETTI,0,1
STANSIA,0,1
GIANTARIANTO,1,0
FINSAH,1,0
PAUNDRA,1,0
IOIO,1,0
ARINTIKA,0,1
ASHARRANI,0,1
INSAF,1,0
NSAF,1,0
SAF,3,0
NANIS,0,1
MARTIANA,0,5
MAHIROTUL,0,1
HAFIDLOTUL,0,1
JIMAT,1,0
IUNEISHARA,0,1
TRISMAIUNI,0,1
MARMI,0,1
WIWIATI,0,1
TAKWADI,1,0
IHSANAMINULOH,1,0
ILIIN,0,3
LIIN,0,3
ASRUAH,0,1
RUAH,0,2
HUDAJANTO,1,0
ONGKO,1,0
IULISAR,0,1
LINGGAJAIA,0,1
DENLI,0,1
FAJARINI,0,3
GOGIK,1,0
MIMID,1,0
IMID,1,0
RENOVA,0,1
SAINATUR,0,1
MARDIKAWATI,0,1
SFARDI,1,0
SUDANA,2,0
RAGATNIA,0,1
TNIA,0,1
ISIAH,0,1
EDRIAN,1,0
NENS,0,1
IOSANE,0,1
SANE,0,2
ISMAWANTI,0,2
RISANTO,1,0
RETAADJI,1,0
ER,1,0
ISWALIANI,0,1
ARTONO,2,0
OCTAFERAN,0,1
SHEENA,0,1
SURAWATI,0,1
KUJUNAIDA,0,1
HARJIANTO,1,0
SAEF,1,0
ABDUNNAJIB,1,0
ROSDIANINGSIH,0,1
KRISTIARNI,0,1
SAEPAH,1,1
ROESADI,1,0
JAJAM,1,1
AJAM,3,1
REVANTO,1,0
KRISNAN,0,1
MUNTADIROH,0,1
ARISMIA,1,0
ARINALAS,0,1
SUANA,1,2
DWINING,0,1
ATTABIBI,1,0
AFDUL,2,0
FDUL,2,0
HASIS,2,0
CRISTIANI,0,2
UIKAESIH,0,1
TURANGGA,1,0
TOTONG,2,0
SUTARSIH,0,2
RITAS,1,0
PURNAMAIUGA,1,0
APITA,0,1
IUNINGGAR,0,1
AHIRNO,1,0
IRNO,3,0
JAMARUDIN,1,0
INSAHIDAH,0,1
MAHFUJI,1,0
KHOIR,2,0
FATKUL,3,0
TKUL,3,0
LABIBATUL,0,1
ASHARIAH,0,1
IANGTI,0,1
JUANGGA,0,1
MUSAROH,0,1
JANUARISKA,0,1
AFDOL,2,0
FDOL,2,0
RIJKILAH,1,0
RHOMADON,5,0
WIGEH,1,0
IGEH,1,0
GEH,1,0
PURNOMNO,1,0
OMNO,1,0
MNO,1,0
OKTORINA,0,1
JANGKUNG,1,0
EDVITO,1,0
HASMANU,1,0
IOSANDIAN,1,0
ANDIATNA,1,0
TOPANDI,1,0
NOVIANTORO,3,1
SUPITASARI,1,1
FINDRA,1,1
MAILIANA,0,1
AJMAIN,1,0
DITALIKKA,0,1
SHOLIHATIN,0,2
MUNASAH,0,1
JESTI,0,1
HEGISERSIA,0,1
SPTINA,0,1
SUGIASTUTI,0,1
ERVIANTO,3,0
RABIULAH,0,1
TANDRI,1,0
ELDAH,0,1
TAUFIKOH,0,1
DOVAN,1,0
MUTHOI,1,0
THOI,1,0
HOI,1,0
MASIATUS,0,1
WAHIUNADI,1,0
AONENG,0,1
DAUT,1,0
MANSILAH,0,1
SAHIONO,1,0
LATIFIAN,1,0
PASCAL,3,0
SCAL,3,0
NAHROWI,2,0
ULIAH,0,3
TAJIRUDIN,1,0
MEFI,0,2
IDOM,1,0
MUJIANI,0,1
HAMIL,1,0
FISANA,0,1
MASURAH,0,1
ALBANIAH,0,1
FANAI,1,0
MUHAJIROH,0,2
TAKDIM,1,0
KDIM,1,0
SATRIWALUIO,1,0
NURMALIKI,1,0
FILI,0,3
KUSMINAR,0,1
MAHSUNUDIN,1,0
PRASETIANINGSIH,0,1
SUTININGSIH,0,1
JUMIATININGSIH,0,1
MICKI,0,1
RISEKI,0,3
SUBAIDILAHL,1,0
LAHL,1,0
KELAS,12,9
ANINTIO,1,0
ASTAWAN,1,0
KD,1,0
MARJAIA,2,0
GOURISNO,1,0
ALIFFESAR,1,0
FERONI,0,1
VITAIANTI,0,1
VARISTHA,1,0
ATIANANDA,1,0
LESTU,0,1
SULIHA,0,3
AVIVAH,0,2
NUHATATI,0,1
PASETIANINGSIH,0,1
HAHIONO,1,0
ROSIHIN,2,0
HARSENO,1,0
SUTIANSAH,1,0
HUMANA,1,0
MAHADEWI,0,1
KUDS,1,0
JUMARA,1,0
MAILATUS,0,1
OKTAVIANTA,1,0
FILMAN,1,0
PARATAMA,1,0
JUWANTO,1,0
NUNGKI,0,4
NOVRAS,1,0
VRAS,1,0
KLISANTI,0,1
JHONET,1,0
ONET,2,0
BRIGITIA,0,1
ERMAIANI,0,1
APRIANTINI,1,0
RISDIANI,0,1
NOPIANDRI,0,1
OKTAMI,0,1
FUJIAN,1,0
KAMSU,1,0
MUHOTIMAH,1,0
IUSNIHA,0,1
ROSMALINDA,0,1
ALAMIA,0,1
TUKARJI,1,0
SUJEFRI,1,0
ROSIA,0,1
SAENUR,3,0
OKTARI,1,0
DUANSAH,1,0
OMARA,1,0
NURHONIKATIN,0,1
AVENT,1,0
VENT,3,0
SHOFFAN,3,0
MASTUK,1,0
STUK,1,0
TUK,1,1
SAMIATUS,0,1
SUHRA,0,2
UHRA,0,2
NICITA,0,1
SITTIMA,0,1
HANURA,0,1
SUDARMANTO,3,0
SOS,1,0
PONDRA,1,0
OSMAN,1,0
BONJA,0,1
ONJA,0,1
FAWAIDUR,2,0
RUSMIATUN,0,1
WINANIK,0,1
ANDIAH,0,2
IUFITA,0,1
IOGANINGSIH,0,1
DAROTUT,0,1
OTUT,0,1
HARISATUL,0,1
AFRUDIN,1,0
NURJITO,1,0
ANISTIARIA,0,1
ARININGTIAS,0,2
BERTINDA,0,1
OKTAVI,0,2
TAVI,0,2
IUSAK,2,1
USAK,2,1
WRESTI,0,1
KALOKA,0,1
RAEHATUN,0,1
SALMANIAH,0,1
BHIRAWA,2,0
HOTNA,0,1
OTNA,0,1
AGNESTHESIA,0,1
WURIAIU,0,1
ANGGARWAATI,0,1
SINAN,0,1
TRIANDANI,0,1
FITRONI,1,0
SUMARIONO,1,0
KASTIN,1,0
PANCARINA,0,1
GINSA,1,0
ROHDIAH,0,2
TISSA,0,1
PRAMUN,0,1
WIJIATMIKO,1,0
DIRBASTIAN,1,0
ANDLI,1,0
SULIFANDI,1,0
PRADISKA,0,1
FERIAL,1,0
KONSTANTIA,1,0
MUNGALIM,2,0
PRESTIA,1,0
CROLIK,1,0
ROSAWATI,0,2
WHILI,1,0
HILI,2,0
SUNAEVI,1,0
AEVI,1,0
IAHFI,1,0
IATIM,2,1
TRIWIBOWO,4,0
BASHIROTUL,0,2
IUSTIGIA,0,1
MUHIMAD,1,0
IMAD,2,0
DUMIRRATUN,0,1
PRASTIANTO,4,0
SAPTAIATI,0,1
LILIM,0,1
MUDSAKKIR,1,0
SUSTRIANTOKO,1,0
IULISTIAIANA,0,1
KUSPRITI,0,1
WIDIARSONO,1,0
MEIGA,1,1
IUIANI,0,2
TINTON,1,0
RUHOIAH,0,1
JEVRI,2,0
NUSILA,0,1
DALMANTARA,1,0
MUBTADA,1,0
ASKURI,1,0
LUANA,0,1
IRMALIA,0,1
SUCIANA,0,6
FAHIMU,1,0
HIMU,1,0
SORIHA,0,1
FAUIAH,0,1
RATIASARI,0,1
DSUROTUN,0,1
ASIHIDA,0,1
NURWAHIUDI,2,0
MASARITA,0,1
RUDIATI,0,1
RESMAWAN,1,0
ATTORIK,1,0
MARIATUS,0,2
WIBAWANTO,2,0
IURIKA,0,3
IATMOKO,1,0
RATNANINGTIAS,1,2
NORFIANA,0,2
MUARIH,1,0
NUNGGALAKSANA,1,0
SUROTO,2,0
PRIKILIA,0,1
ROLIATI,0,1
AKUARISTA,0,1
UTANTO,1,0
HRIOSMAR,1,0
FRASISKA,0,1
PRIAMBADO,1,0
BADO,2,0
BAIANI,0,1
NASRODIN,1,0
KOERONESA,0,1
MEICIANA,0,1
VIKITA,0,1
NURROIANI,0,1
WENIK,0,1
MIHATI,0,1
NASHIH,2,0
SHIH,2,0
FEBRIANDI,3,0
ILMIAWAN,1,0
ISWARDANI,0,1
SUHAILIMAH,0,1
HARIDATUL,0,1
TIKATRIANTI,0,1
KALBUADI,0,1
DURRIAH,0,1
KORINATUS,0,1
LILO,2,0
SETAJI,1,0
APIM,1,0
PIM,1,0
IRANU,0,1
KUMAIAH,0,1
HASDIAN,0,1
FALASIAH,0,1
LINAWATI,0,5
ANDIKE,2,0
DIKE,3,1
ROHAERI,1,0
TIARSA,1,0
PORWADI,1,0
WAGE,1,0
ANGGLES,1,0
GLES,1,0
IURDA,1,0
FATMAJA,1,0
KUSTIAH,0,1
IANTIARA,0,1
CECENG,5,0
NURMALADESI,0,1
MANFAATI,0,1
EMILIO,1,0
MOHHADI,1,0
PANDE,1,0
VERUM,0,1
ERUM,0,1
TUNING,0,1
GUSTINAWATI,0,1
NUMEIRI,1,0
ULWIAWATI,0,1
HOIFAH,0,1
LIUKI,1,0
EFAM,1,0
FAM,1,0
PRINDU,1,0
FARAHDIBA,0,3
SUHARTI,0,2
PRISDIANA,0,1
ENTUS,1,0
NTUS,3,0
ASMAT,1,0
PAUROK,1,0
UROK,1,0
IFAUL,0,1
PARIANI,0,1
